# name tx ty tz qx qy qz qw
frame_000315.jpg 4.163114 0.191874 2.489093 -0.102009 0.809197 -0.031788 0.577740
frame_000330.jpg 3.164986 0.273365 3.634729 -0.103718 0.704384 -0.042022 0.700942
frame_000345.jpg 2.470119 0.294602 4.072222 -0.101395 0.640073 -0.045802 0.760215
frame_000360.jpg 2.123198 0.274813 4.142251 -0.101469 0.603063 -0.048644 0.789717
frame_000375.jpg 2.067613 0.272078 3.896039 -0.103323 0.595107 -0.046029 0.795646
frame_000390.jpg 2.118114 0.269565 3.553466 -0.107192 0.597729 -0.041582 0.793411
frame_000405.jpg 2.059677 0.213543 3.295516 -0.101103 0.584610 -0.043799 0.803798
frame_000420.jpg 2.104054 0.141628 2.941669 -0.098200 0.586548 -0.046220 0.802609
frame_000435.jpg 2.042870 0.102669 2.633025 -0.097432 0.575470 -0.044023 0.810804
frame_000450.jpg 2.001305 0.056007 2.337756 -0.093361 0.563767 -0.042879 0.819519
frame_000465.jpg 2.050309 0.020768 2.008382 -0.092535 0.557386 -0.038942 0.824161
frame_000480.jpg 2.141175 0.025839 1.562669 -0.093880 0.564536 -0.039986 0.819077
frame_000495.jpg 2.212566 -0.009939 1.100601 -0.096280 0.581512 -0.041215 0.806769
frame_000510.jpg 2.249162 -0.044358 0.713718 -0.096084 0.578049 -0.040963 0.809289
frame_000525.jpg 2.299494 -0.089828 0.230847 -0.092037 0.587795 -0.042647 0.802625
frame_000540.jpg 2.338879 -0.105311 -0.243863 -0.090972 0.604809 -0.042269 0.790028
frame_000555.jpg 2.360852 -0.144020 -0.607838 -0.091210 0.605900 -0.041953 0.789181
frame_000570.jpg 2.337583 -0.161676 -1.024867 -0.093159 0.612996 -0.039837 0.783563
frame_000585.jpg 2.273501 -0.219895 -1.342762 -0.079880 0.619079 -0.043655 0.780035
frame_000600.jpg 2.198457 -0.324529 -1.636105 -0.107745 0.641211 -0.061367 0.757281
frame_000615.jpg 2.320716 -0.294363 -1.841086 -0.129342 0.625165 -0.057671 0.767537
frame_000630.jpg 2.179316 -0.380182 -2.298817 -0.115940 0.650381 -0.065156 0.747875
frame_000645.jpg 2.228673 -0.385551 -2.570404 -0.115081 0.639602 -0.062828 0.757442
frame_000660.jpg 2.321933 -0.403516 -2.784211 -0.113623 0.626015 -0.065752 0.768681
frame_000675.jpg 2.308268 -0.421261 -3.056832 -0.114460 0.628738 -0.065413 0.766360
